lead_time,avg_price_per_room,no_of_special_requests,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,arrival_year,no_of_adults,booking_status
229,76.44667354421391,1,9,2,4,1,0,2018,2,0
265,115.0,1,6,24,3,2,0,2018,2,0
163,76.08900877907104,0,7,24,4,3,0,2018,2,0
69,105.95143372508679,0,5,28,4,2,0,2018,2,0
213,130.0,0,6,7,4,3,0,2018,2,0
279,110.0,0,10,12,3,3,0,2018,2,0
51,109.87694883671267,1,8,29,4,2,1,2018,2,0
92,117.98644610874229,1,7,12,4,2,1,2018,2,0
265,115.0,1,6,24,3,2,0,2018,2,0
52,98.5670666468385,0,9,4,4,0,0,2018,2,0
152,113.98387058448785,0,8,19,4,3,2,2018,2,0
18,79.0,1,2,24,4,4,0,2018,2,0
116,60.40038067986373,0,2,28,3,2,2,2018,1,0
286,90.0,0,10,16,3,0,1,2018,2,0
256,115.0,1,6,15,4,2,0,2018,2,0
26,151.67719230538918,0,8,22,4,2,1,2018,2,0
101,95.88,0,6,17,3,2,0,2018,2,0
96,94.5,0,7,11,3,1,2,2017,2,0
170,116.80233054400854,1,4,22,4,1,2,2018,2,0
28,99.95745002749027,0,4,17,4,1,2,2018,2,0
304,89.0,0,11,3,3,3,0,2018,2,0
247,115.0,1,6,6,3,1,1,2018,2,0
125,88.15807074483546,0,6,5,4,2,1,2018,2,0
161,130.0,0,3,25,4,2,1,2018,2,0
323,112.0,1,5,17,3,4,0,2018,2,0
32,70.91184383917785,0,2,12,4,2,1,2018,1,0
171,105.11695865889496,1,7,20,4,7,3,2018,2,0
232,104.63852108288373,1,7,12,4,4,0,2018,2,0
158,75.21288668139394,0,6,15,4,1,0,2018,2,0
27,89.63775456841236,0,3,17,4,0,1,2018,2,0
9,125.64733829246391,0,4,8,4,1,1,2018,2,0
152,135.53243029093662,0,9,2,4,2,1,2018,2,0
151,105.3,1,7,15,4,1,0,2018,2,0
225,119.30797855432125,0,7,28,4,4,2,2018,2,0
8,95.58451702620705,0,3,11,4,0,0,2018,1,0
24,158.776684952726,0,3,22,4,1,0,2018,2,0
11,160.0,0,8,23,4,0,0,2018,2,0
158,99.45,0,8,1,4,5,2,2018,2,0
276,95.0,0,9,22,3,3,0,2018,2,0
67,116.1,0,5,12,4,2,0,2018,2,0
21,156.25761911074326,0,5,19,4,0,1,2018,2,0
346,90.0,0,9,13,3,2,0,2018,1,0
301,115.0,1,7,30,3,1,1,2018,2,0
155,121.41119097284779,1,6,28,4,5,2,2018,2,0
119,85.5,0,7,17,4,0,1,2017,2,0
157,128.95075488871004,1,8,2,4,3,0,2018,2,0
308,78.3,2,11,23,4,3,0,2018,2,0
67,202.53271973627255,0,6,13,4,1,1,2018,2,0
5,153.04962677651616,0,8,9,4,2,1,2018,2,0
61,99.84036977840503,0,6,22,4,1,1,2018,2,0
21,94.02504612671831,0,2,7,4,3,0,2018,2,0
179,113.4,0,9,30,4,2,2,2018,2,0
305,89.0,0,11,4,3,2,1,2018,2,0
235,106.23063569221321,1,10,19,3,2,1,2018,1,0
2,102.71506582240576,0,11,23,4,1,0,2018,1,0
174,104.4,0,10,28,4,2,2,2018,2,0
40,136.25734449102507,0,8,27,4,2,0,2018,2,0
161,130.0,0,3,25,3,2,1,2018,2,0
114,75.0,0,7,1,3,2,1,2018,1,0
67,73.29219820886354,0,2,12,4,1,1,2018,2,0
192,102.0,0,9,25,3,3,2,2017,2,0
166,79.24949782375245,0,7,4,4,2,0,2018,2,0
113,100.0,0,5,31,2,3,0,2018,1,0
315,160.0,0,9,30,3,2,1,2018,2,0
275,90.43453605203598,0,10,6,4,4,1,2018,2,0
44,96.35377039108428,0,6,30,4,2,0,2018,2,0
126,114.3,0,8,7,4,1,1,2018,2,0
147,93.15415768812346,0,10,6,4,2,1,2018,2,0
273,95.0,0,5,13,3,2,1,2018,2,0
204,90.0,0,5,5,3,3,0,2018,1,0
312,72.98967854884253,0,9,8,3,3,0,2018,2,0
33,188.78960714737573,1,9,9,4,2,1,2018,2,0
250,93.92213247433254,0,9,26,4,2,1,2018,2,0
301,115.0,1,7,30,3,1,1,2018,2,0
239,112.2,0,6,15,3,2,0,2018,2,0
121,90.0,0,6,24,3,2,1,2018,2,0
315,160.0,0,9,30,4,2,1,2018,2,0
80,144.45957567919436,0,6,12,4,1,0,2018,2,0
186,89.25,0,8,16,4,4,0,2018,2,0
275,110.0,0,4,17,3,0,2,2018,2,0
57,168.3,0,9,22,4,1,0,2018,3,0
113,99.90017560861368,0,5,2,3,1,0,2018,1,0
7,110.0,0,9,29,0,1,0,2018,1,0
265,115.0,1,6,24,3,2,0,2018,2,0
163,100.0,0,6,5,3,2,2,2018,1,0
101,94.27910801129754,0,6,26,4,2,0,2018,2,0
116,96.33864318513103,0,8,18,4,2,0,2017,2,0
9,77.40734768651124,0,11,17,4,6,2,2018,1,0
163,100.0,0,6,5,3,2,2,2018,1,0
184,98.1,0,10,12,4,1,0,2018,2,0
36,124.85419160892016,0,9,2,4,2,2,2018,1,0
36,70.50162491326712,0,2,8,4,4,2,2018,2,0
139,72.25,0,6,5,3,4,1,2018,2,0
273,95.0,0,5,13,3,2,1,2018,2,0
124,107.21546938361226,0,5,4,4,3,0,2018,2,0
265,115.0,1,6,24,3,2,0,2018,2,0
418,75.0,0,9,26,3,2,1,2018,2,0
89,80.08816444932579,0,4,12,4,3,0,2017,2,0
259,90.0,0,5,5,3,3,0,2018,2,0
184,98.1,0,10,12,4,1,0,2018,2,0
31,97.93499873634464,0,4,22,4,0,1,2018,2,0
101,236.73954681217165,0,9,18,4,3,2,2018,2,0
179,145.32183357739564,0,9,7,4,2,0,2018,3,0
88,85.5,0,5,25,4,0,1,2018,2,0
125,79.2,0,11,26,4,1,1,2018,2,0
42,73.41809294305702,0,1,19,4,2,1,2018,1,0
59,101.26262916306283,0,6,27,4,2,1,2018,2,0
0,75.0,0,8,10,4,0,1,2017,2,0
75,80.35514494513586,0,3,30,4,3,0,2018,2,0
66,148.73636118228904,0,7,8,4,1,0,2018,3,0
377,115.0,1,10,14,3,2,0,2018,2,0
119,118.77411775209804,0,8,1,4,3,0,2018,2,0
151,80.36965871105677,0,10,24,3,9,3,2018,2,0
62,97.17549961600739,0,9,4,4,2,2,2018,0,0
73,73.02634917346379,0,4,3,4,1,1,2017,1,0
279,110.0,0,10,12,3,3,0,2018,2,0
247,115.0,0,6,6,4,1,1,2018,2,0
117,94.5,0,8,1,4,1,2,2017,2,0
123,157.56808976748775,1,11,24,4,3,1,2018,2,0
247,115.0,0,6,6,3,1,1,2018,2,0
213,130.0,0,6,7,3,3,0,2018,2,0
185,63.5853840566891,0,10,23,4,3,0,2017,1,0
213,130.0,0,6,7,3,3,0,2018,2,0
213,130.0,0,6,7,3,3,0,2018,2,0
256,109.28307643925038,0,7,15,3,1,0,2018,2,0
171,124.30701398298238,0,5,26,4,2,0,2018,2,0
18,48.10469066672289,0,9,20,3,1,1,2017,1,0
157,112.0,0,7,14,3,2,0,2018,2,0
80,78.39160346530474,0,11,6,3,3,0,2018,1,0
418,75.0,0,9,26,4,2,1,2018,2,0
245,110.0,0,7,6,3,4,2,2018,1,0
305,89.0,0,11,4,3,2,1,2018,2,0
159,121.09599817480931,1,7,14,4,3,1,2018,2,0
304,89.0,0,11,3,3,3,0,2018,2,0
304,89.0,0,11,3,3,3,0,2018,2,0
21,221.0,0,5,15,4,2,0,2018,2,0
323,112.0,1,5,17,3,4,0,2018,2,0
140,116.45,0,7,4,4,5,1,2018,2,0
189,109.8,0,10,28,4,2,1,2018,2,0
20,139.0,0,8,20,4,0,2,2018,2,0
43,74.8,0,11,27,4,7,3,2018,1,0
161,108.45653549778393,0,8,8,3,3,0,2018,2,0
32,124.25,0,9,12,4,4,1,2018,1,0
349,80.0,0,10,4,3,5,1,2018,1,0
66,105.3,0,4,22,4,1,0,2018,2,0
161,130.0,0,3,25,3,2,1,2018,2,0
302,100.0,0,9,16,3,2,1,2018,2,0
252,106.3,0,10,15,4,1,2,2018,2,0
3,134.41397520246122,0,3,23,4,1,0,2018,2,0
308,51.44093347229026,0,10,24,3,2,0,2018,1,0
72,106.90624840549525,0,6,6,4,2,0,2018,1,0
108,105.37169686664589,0,8,9,4,1,0,2018,2,0
167,130.03923885541917,0,8,1,3,3,0,2018,2,0
320,115.0,1,8,18,3,2,0,2018,2,0
36,102.6,0,10,13,4,1,0,2018,1,0
68,108.38,1,4,24,4,2,2,2018,0,0
304,89.0,0,11,3,3,3,0,2018,2,0
37,67.5,0,2,10,4,3,1,2018,2,0
219,108.0,0,9,4,3,1,0,2017,2,0
219,108.0,0,9,4,3,1,0,2017,2,0
166,110.0,0,11,1,3,3,0,2018,1,0
0,86.10396650972339,0,8,24,4,0,0,2018,1,0
159,132.15127975527915,1,9,28,4,3,1,2018,2,0
193,65.0,0,10,15,3,3,0,2017,2,0
31,103.01424498744419,0,4,7,4,0,1,2018,2,0
38,71.16629553551073,0,3,4,4,2,1,2018,2,0
112,134.32940353307765,0,9,24,4,1,0,2018,2,0
257,101.5,0,7,1,3,2,0,2017,2,0
156,84.95117225831837,0,10,16,4,3,0,2018,2,0
304,89.0,0,11,3,3,3,0,2018,2,0
31,117.66892968264139,0,5,21,4,1,0,2018,2,0
265,115.0,1,6,24,3,2,0,2018,2,0
265,115.0,1,6,24,3,2,0,2018,2,0
247,115.63671321229481,2,9,15,4,2,0,2018,2,0
172,95.0,0,6,24,3,2,0,2018,1,0
167,90.95,0,7,7,4,3,1,2018,2,0
25,232.2009247378144,0,9,18,4,2,1,2018,1,0
60,87.3,0,3,10,4,3,0,2018,2,0
58,74.61719576309387,0,2,7,4,1,1,2018,2,0
163,100.0,0,6,5,3,2,2,2018,1,0
188,130.0,0,6,15,3,2,0,2018,1,0
57,168.3,0,9,22,4,1,0,2018,3,0
37,116.18237334302165,0,5,6,4,1,0,2018,2,0
346,115.0,1,9,13,3,2,0,2018,2,0
185,89.64655203325897,0,7,12,4,5,1,2018,2,0
1,60.0,0,2,28,3,1,2,2018,1,0
193,120.0,0,6,20,3,2,1,2018,2,0
18,118.0,0,9,4,4,0,1,2018,2,0
183,110.0,1,9,8,3,3,0,2018,2,0
1,60.0,0,2,28,4,1,2,2018,1,0
66,108.0775328357296,0,7,16,4,1,0,2018,2,0
2,73.30792176662328,0,7,14,3,1,1,2017,2,0
224,99.43869461969548,0,8,8,3,2,1,2018,2,0
19,168.97029759917928,0,3,26,4,1,0,2018,3,0
226,93.81409538013283,0,8,11,4,2,0,2018,1,0
57,159.22149827504245,0,5,17,4,1,0,2018,3,0
193,120.0,0,6,20,3,2,1,2018,2,0
80,168.3,0,9,7,4,1,0,2018,3,0
101,94.32744407651676,0,5,4,3,3,0,2017,2,0
280,110.0,0,9,19,3,2,1,2018,2,0
55,109.50496509974322,0,6,29,4,1,1,2018,1,0
308,78.3,2,11,23,4,3,0,2018,1,0
21,85.0,0,3,4,4,1,0,2018,1,0
267,95.0,0,9,30,3,2,1,2018,2,0
184,89.25,0,8,12,4,4,1,2017,2,0
62,149.4,0,8,13,4,1,1,2018,2,0
0,83.7669828504436,0,2,9,4,1,0,2018,1,0
38,131.30550060594905,0,3,17,4,2,1,2018,1,0
42,125.98343342528845,1,10,9,4,0,0,2018,2,0
246,96.3,0,10,28,4,2,0,2018,2,0
141,114.67835376168428,1,5,22,4,2,0,2018,2,0
179,127.8,0,8,31,4,2,0,2018,2,0
315,160.0,0,9,30,3,2,1,2018,2,0
301,115.0,1,7,30,3,1,1,2018,2,0
184,79.11125990145477,0,11,15,4,1,0,2018,1,0
195,89.5146037513431,1,10,17,4,2,1,2017,1,0
12,160.0,0,8,22,4,0,0,2018,2,0
23,83.30292157795482,1,2,8,4,5,2,2018,1,0
131,94.5,0,8,15,3,1,2,2017,2,0
86,146.6,1,11,6,4,2,2,2018,1,0
102,101.5,0,10,16,3,2,0,2017,2,0
23,235.8829791939895,0,7,4,4,2,0,2018,2,0
188,130.0,0,6,15,3,2,0,2018,1,0
169,106.0,0,4,22,3,2,2,2018,2,0
51,123.04893110652152,0,4,15,4,2,0,2018,1,0
180,70.78211880533402,0,10,17,3,1,0,2017,2,0
276,116.33,0,9,22,3,3,0,2018,2,0
22,128.98490726218444,0,3,21,4,1,1,2018,2,0
23,83.43711545746956,1,2,8,4,5,2,2018,1,0
261,112.01438310747761,0,9,21,4,2,0,2018,2,0
15,83.25800176566754,0,3,8,4,2,0,2018,2,0
158,113.24472519435854,0,7,25,4,1,0,2018,2,0
15,116.27726508705281,0,8,9,3,3,2,2017,2,0
338,80.0,0,10,7,3,2,1,2018,2,0
144,75.17269073918054,0,7,1,3,1,1,2017,2,0
96,163.00239141592147,1,9,27,4,2,0,2018,2,0
208,133.29006611927818,0,8,19,4,1,0,2018,3,0
180,120.0,0,10,10,3,2,1,2018,1,0
157,90.32461726015374,0,9,25,4,2,0,2018,2,0
69,120.0,0,6,12,3,4,2,2018,1,0
15,79.0,0,2,12,4,2,0,2018,2,0
61,90.3191262558271,1,11,9,4,3,0,2017,2,0
258,94.915491549874,1,7,22,4,2,0,2018,2,0
213,130.0,0,6,7,3,3,0,2018,2,0
12,133.39834357481843,0,3,28,4,6,1,2018,2,0
105,94.5,0,7,13,4,4,2,2017,2,0
52,78.72204360321432,0,2,26,4,1,0,2018,2,0
176,125.1,0,9,8,3,3,0,2018,2,0
386,115.0,1,10,23,3,0,2,2018,2,0
179,127.8,0,8,31,4,2,0,2018,2,0
47,124.7890277025231,0,9,4,4,2,0,2018,2,0
188,130.0,0,6,15,3,2,0,2018,1,0
9,78.92182155563184,0,11,7,0,2,0,2017,1,0
117,94.5,0,8,1,3,1,2,2017,2,0
62,140.20845503492825,0,4,10,4,2,0,2018,2,0
247,115.0,1,6,6,3,1,1,2018,2,0
346,115.0,1,9,13,3,2,0,2018,2,0
25,104.668294625408,0,11,15,4,1,0,2018,1,0
23,140.8522228410186,0,5,2,4,3,1,2018,2,0
123,76.5,0,8,8,4,2,1,2017,2,0
79,135.53306705251572,1,4,10,4,4,0,2018,2,0
26,118.28546880483977,0,9,19,3,0,1,2017,2,0
102,86.33932232326575,0,10,16,3,2,0,2017,1,0
236,92.7364796362389,0,11,23,4,6,1,2018,1,0
111,120.0,0,10,10,3,0,1,2018,1,0
80,134.94377654244016,0,10,21,4,2,1,2018,2,0
32,129.00612303622373,0,4,4,4,1,1,2018,2,0
222,96.3,1,10,29,4,1,2,2018,2,0
100,108.0,0,10,16,3,1,0,2017,2,0
211,100.0,0,5,20,3,2,0,2018,2,0
386,115.0,1,10,23,3,0,2,2018,2,0
18,96.04378610776001,0,3,18,4,1,1,2018,1,0
15,140.0,1,10,29,4,1,0,2018,2,0
229,89.25,0,10,22,4,2,2,2018,2,0
276,95.0,0,9,22,3,3,0,2018,2,0
120,126.2552531447786,0,8,14,4,3,1,2018,2,0
102,101.5,0,10,16,4,2,0,2017,2,0
128,103.78795565199978,0,6,8,4,3,0,2018,2,0
23,116.1,0,10,3,4,2,0,2018,2,0
91,90.93911732040408,0,4,25,4,3,0,2018,1,0
18,157.87537319204984,0,4,9,4,2,1,2018,2,0
238,127.84760309961497,1,9,24,4,2,0,2018,2,0
159,112.68845442152454,0,8,26,4,1,0,2018,2,0
19,118.38809579696058,0,8,20,3,0,0,2018,2,0
213,130.0,0,6,7,4,3,0,2018,2,0
304,89.0,0,11,3,4,3,0,2018,2,0
270,62.8,0,4,20,3,4,0,2018,2,0
2,134.42341670930628,0,3,24,4,1,0,2018,1,0
157,114.12978052801566,0,7,13,3,1,0,2018,2,0
287,101.58496690007304,0,9,29,4,3,0,2018,2,0
45,112.7080087845524,1,3,17,4,1,2,2018,2,0
96,95.10740671349318,0,10,25,4,2,0,2018,2,0
96,123.40771513488853,0,9,27,3,1,0,2017,1,0
157,106.60443838105215,1,3,23,4,3,1,2018,2,0
135,81.67657418837209,1,11,28,4,2,0,2018,2,0
77,132.07190274129815,0,9,6,4,3,0,2018,1,0
85,140.32310941334177,0,5,26,4,2,0,2018,2,0
123,141.6385665069446,1,8,20,4,5,1,2018,2,0
220,115.36706456589594,0,8,15,3,2,1,2018,2,0
308,52.0,0,11,25,3,2,0,2018,2,0
78,100.0,0,3,25,3,2,1,2018,2,0
59,93.6,0,11,20,4,2,0,2018,2,0
21,140.2932951796541,0,6,2,4,2,1,2018,2,0
9,119.5,0,5,18,4,2,0,2017,2,0
85,88.76566349837876,0,2,13,4,2,0,2018,2,0
150,123.1456045090344,0,7,30,4,2,2,2018,2,0
70,82.45,0,3,30,4,4,0,2018,2,0
66,79.13224941334323,0,3,30,4,3,0,2018,2,0
160,90.0,0,4,27,3,4,2,2018,2,0
73,123.06283541555133,0,9,1,4,4,1,2018,2,0
168,105.94947663149601,0,8,19,4,1,0,2018,2,0
69,120.0,0,6,12,3,4,2,2018,1,0
418,107.0,0,9,26,4,2,1,2018,2,0
8,142.8612392494673,0,5,8,4,3,0,2018,2,0
69,120.0,0,6,12,4,4,2,2018,1,0
189,109.8,0,10,28,4,2,1,2018,2,0
181,120.0,0,10,11,3,2,0,2018,1,0
52,75.43698640128609,0,11,3,4,1,1,2018,2,0
166,137.9131870894234,0,7,29,4,2,0,2018,3,0
133,93.42676491831236,0,6,30,4,3,0,2018,1,0
53,77.04,0,8,27,3,1,2,2018,2,0
285,100.0,0,10,3,3,3,1,2018,2,0
81,85.5,0,5,23,4,1,0,2018,2,0
292,115.0,0,7,21,3,2,0,2018,2,0
262,63.75,0,12,26,4,3,1,2018,2,0
60,75.0,0,3,20,3,2,2,2018,2,0
184,112.21828144405008,1,9,9,4,3,0,2018,2,0
13,132.3481614828461,0,3,30,4,7,1,2018,2,0
70,79.541879788858,0,10,30,4,2,1,2018,2,0
70,85.88505815450128,0,3,27,4,4,1,2018,2,0
386,90.0,0,10,23,3,0,2,2018,1,0
323,112.0,1,5,17,3,4,0,2018,2,0
77,130.60881626991304,0,8,6,4,3,0,2018,2,0
99,216.75156852998396,1,8,16,4,5,2,2018,2,0
192,102.0,0,9,25,3,3,2,2017,2,0
156,108.66,0,8,31,4,3,0,2018,1,0
166,110.0,0,11,1,3,3,0,2018,1,0
15,165.92503252505918,0,3,25,4,2,0,2018,2,0
188,89.45478227769526,1,7,5,4,3,0,2018,1,0
180,120.0,0,10,10,3,2,1,2018,1,0
6,110.0,0,9,29,0,1,0,2018,1,0
6,140.1434856871284,1,7,21,4,1,1,2018,2,0
44,157.71546410864661,0,7,30,4,2,0,2018,2,0
102,79.2,0,11,4,4,1,0,2018,2,0
253,72.8742075307369,0,11,29,4,1,2,2018,2,0
183,110.0,1,9,8,3,3,0,2018,2,0
163,100.0,0,6,5,3,2,2,2018,1,0
13,179.6289150681254,0,6,17,4,2,1,2018,2,0
305,89.0,0,11,4,3,2,1,2018,2,0
22,128.4069672469705,0,5,21,4,3,1,2018,2,0
257,101.5,0,7,1,3,2,0,2017,2,0
36,124.4718916688107,0,9,4,4,1,2,2018,2,0
103,84.11051001496803,0,4,26,4,4,0,2018,2,0
178,140.1964616846274,0,9,6,4,1,0,2018,3,0
39,80.97836828433533,0,3,4,4,2,1,2018,1,0
136,105.31828172930035,0,5,5,4,3,0,2018,2,0
250,95.0,0,9,26,3,3,1,2018,2,0
80,131.34143391585678,0,7,5,4,2,0,2018,1,0
7,94.89867261704985,0,3,4,4,1,0,2018,1,0
123,107.92026464155973,0,5,3,4,3,0,2018,2,0
275,110.0,0,4,17,3,0,2,2018,2,0
18,47.99794411397364,0,8,21,3,1,1,2017,1,0
243,107.71085658226214,0,9,11,4,2,2,2018,2,0
35,84.206523578579,0,2,8,4,4,1,2018,2,0
162,115.0,0,10,14,3,2,2,2018,1,0
280,110.0,0,9,19,3,2,1,2018,2,0
22,221.0,0,5,16,4,2,0,2018,2,0
159,107.17191397465487,0,5,23,4,3,1,2018,2,0
210,86.0,0,10,8,3,3,1,2017,2,0
49,93.15,0,7,11,4,0,1,2018,2,0
2,106.0,0,2,15,4,3,0,2018,2,0
124,114.3,0,8,8,4,4,1,2018,2,0
108,120.06168383710065,0,7,15,4,4,1,2018,2,0
11,79.0,0,2,22,4,1,0,2018,1,0
45,125.55,0,10,5,4,2,0,2018,2,0
256,115.0,1,6,15,3,2,0,2018,2,0
82,99.61999934051323,0,3,24,4,2,1,2018,2,0
89,116.1,0,6,17,4,1,0,2018,2,0
35,116.11286280593119,1,3,11,4,3,1,2018,3,0
21,135.36028120409114,0,3,31,4,3,1,2018,1,0
11,130.0,1,11,5,4,1,0,2018,2,0
59,129.1535252295006,0,11,20,4,2,0,2018,2,0
118,90.9,0,4,15,4,1,0,2018,1,0
5,167.0,0,8,21,4,0,1,2018,2,0
188,130.0,0,6,15,4,2,0,2018,1,0
30,150.63152483067233,0,2,30,4,2,0,2018,2,0
229,89.25,0,10,22,4,2,2,2018,2,0
193,120.0,0,6,20,4,2,1,2018,2,0
377,115.0,1,10,14,3,2,0,2018,2,0
320,115.0,1,8,18,4,2,0,2018,2,0
152,90.56264773582866,0,7,16,4,4,2,2018,1,0
60,82.71340514786026,0,3,5,4,4,1,2018,2,0
31,90.37855733727227,0,8,30,4,2,0,2018,1,0
1,60.0,0,2,28,3,1,2,2018,1,0
69,105.88751124162,1,4,22,4,2,0,2018,2,0
0,203.36350462709663,0,4,13,4,2,0,2018,2,0
206,105.8912121511092,0,9,19,2,2,1,2018,1,0
6,161.0,0,3,25,4,2,2,2018,2,0
10,106.0764368674646,0,10,2,3,2,1,2018,2,0
34,71.15046947160455,0,10,6,3,3,1,2017,2,0
221,102.7956244998933,1,8,28,3,2,1,2018,2,0
103,94.5,0,7,18,3,1,2,2017,2,0
45,100.73427185347441,0,4,21,4,1,0,2018,2,0
317,120.0,0,9,15,3,2,0,2018,2,0
320,115.0,1,8,18,4,2,0,2018,2,0
202,93.40329771636837,0,6,29,3,1,0,2018,2,0
93,77.0231757462063,1,7,23,4,2,0,2017,2,0
110,106.26111354696373,0,5,2,4,3,0,2018,2,0
128,132.3,0,10,10,4,5,0,2018,2,0
115,61.0,0,2,27,3,2,2,2018,1,0
210,86.0,0,10,8,3,3,1,2017,2,0
204,100.0,0,5,5,3,3,0,2018,2,0
0,215.76032170060927,0,10,6,4,1,0,2018,2,0
163,100.0,0,6,5,3,2,2,2018,1,0
213,168.4114940972302,0,7,20,3,2,2,2018,2,0
19,90.27052194112042,0,2,6,4,1,0,2018,2,0
102,101.5,0,10,16,3,2,0,2017,2,0
36,104.67518592012169,0,5,11,4,1,0,2018,1,0
118,125.0,0,9,18,3,0,1,2018,1,0
305,89.0,0,11,4,3,2,1,2018,2,0
275,116.5786509102876,0,9,22,3,2,0,2018,2,0
159,105.11078556626569,0,8,5,4,1,0,2018,1,0
102,69.28725096741351,0,5,4,3,1,1,2017,1,0
6,90.91893332580761,0,2,22,4,2,0,2018,1,0
28,101.91958592973648,0,2,5,4,6,2,2018,1,0
180,70.0,0,10,16,3,1,0,2017,2,0
65,72.09740837924353,0,8,9,4,2,0,2017,2,0
96,94.5,0,7,11,3,1,2,2017,2,0
34,89.21120732964357,0,5,21,4,1,0,2018,2,0
2,135.41989857540844,0,3,23,4,1,1,2018,2,0
443,65.0,0,4,29,4,1,0,2018,2,0
292,115.0,0,7,21,4,2,0,2018,2,0
26,88.0,1,11,16,4,2,0,2018,2,0
45,86.4,0,11,19,4,1,1,2018,1,0
224,119.75909485338791,1,8,14,4,3,0,2018,2,0
3,122.75922685690892,0,7,28,4,1,0,2018,1,0
128,131.05147350816,0,7,25,4,3,0,2018,2,0
165,105.3,0,8,5,4,1,0,2018,2,0
68,149.4,1,9,5,4,4,1,2018,2,0
113,76.5,0,6,10,4,1,2,2017,2,0
226,92.88998570649332,0,11,30,4,2,2,2018,1,0
250,94.95464644675181,0,9,25,4,3,1,2018,2,0
301,115.0,1,7,30,3,1,1,2018,2,0
131,160.76785974911033,0,7,9,4,2,1,2018,3,0
161,135.55467247449965,0,5,11,4,3,0,2018,2,0
162,129.39454750573435,1,7,29,4,2,2,2018,2,0
96,80.60590129405166,0,10,30,3,1,2,2018,2,0
12,79.56931707278822,0,9,18,4,3,0,2017,1,0
145,94.5240100431409,0,7,29,3,1,1,2017,2,0
198,85.5,0,8,28,4,0,0,2018,2,0
110,194.75548610979595,0,11,21,4,2,1,2018,2,0
309,101.0,0,5,13,3,2,1,2018,2,0
60,74.8,0,11,16,4,3,1,2018,2,0
76,103.96101262621593,0,8,18,3,0,1,2018,2,0
92,150.3,0,8,20,4,1,1,2018,3,0
247,115.0,0,6,6,3,1,1,2018,2,0
37,88.0,0,11,3,4,2,0,2018,2,0
24,78.0556699451761,0,11,11,3,2,2,2018,2,0
239,112.2,0,6,15,3,2,0,2018,2,0
35,135.3181742163215,0,9,9,4,1,2,2018,1,0
232,110.5229888963275,0,10,23,4,3,0,2018,2,0
166,110.0,0,11,1,3,3,0,2018,1,0
126,86.74967615109793,0,7,2,4,1,2,2017,2,0
97,80.13978265866064,0,10,26,3,1,0,2018,2,0
443,65.0,0,4,29,3,1,0,2018,2,0
43,89.07741567924971,0,5,22,3,1,0,2018,1,0
115,125.87382742787976,0,6,18,3,2,1,2018,1,0
102,101.5,0,10,16,4,2,0,2017,2,0
11,79.0,0,2,5,4,3,1,2018,2,0
211,147.4105670834705,0,7,27,3,2,0,2018,2,0
24,139.79715920591931,0,9,29,4,1,1,2018,2,0
35,96.22067800818132,0,9,29,4,1,1,2018,2,0
270,62.8,0,4,20,3,4,0,2018,2,0
2,110.0,0,5,19,0,1,0,2018,1,0
256,90.95,0,8,31,4,4,0,2018,2,0
25,165.0308580711727,0,5,7,4,3,0,2018,2,0
133,115.64120911430636,1,10,20,4,3,1,2018,2,0
109,108.0,0,10,11,4,1,0,2018,2,0
320,115.0,1,8,18,3,2,0,2018,2,0
205,85.5,2,10,18,4,4,0,2018,2,0
63,161.46459856128436,0,5,8,4,3,0,2018,2,0
185,79.2,0,12,16,4,2,1,2018,2,0
196,108.1516016874705,1,8,8,4,4,0,2018,2,0
113,149.90063817369727,0,8,22,4,4,1,2018,2,0
202,131.5243462220886,0,10,20,4,1,2,2017,3,0
175,100.61122395512795,0,8,15,4,4,1,2018,2,0
183,105.3,1,7,16,4,1,1,2018,2,0
113,100.0,0,5,31,2,3,0,2018,1,0
78,135.95782917383735,0,4,12,4,3,0,2018,2,0
164,115.2008182380173,0,8,3,4,2,1,2018,2,0
0,85.78471546509655,0,8,24,4,0,0,2018,1,0
155,89.26908172159177,0,9,20,3,1,0,2018,2,0
48,78.62918581970058,0,11,12,3,4,2,2018,2,0
17,97.0,0,3,18,4,1,1,2018,1,0
14,99.2794254703709,0,8,22,4,0,1,2017,2,0
418,75.0,0,9,26,3,2,1,2018,2,0
89,135.9,0,8,2,4,2,0,2018,2,0
31,198.9,0,6,4,4,1,0,2018,2,0
5,177.22926627175573,0,9,11,4,2,1,2018,2,0
271,101.33,1,9,21,4,3,0,2018,2,0
172,95.0,0,6,24,4,2,0,2018,1,0
207,98.1,0,10,4,4,1,0,2018,2,0
346,115.0,1,9,13,3,2,0,2018,2,0
67,90.94332809320305,0,4,4,4,3,0,2018,1,0
49,108.0,0,10,3,4,2,0,2018,2,0
149,80.47348014571368,0,8,29,4,1,2,2017,2,0
263,110.0,0,10,21,3,2,0,2018,2,0
279,87.4557373974441,0,11,30,4,1,1,2018,2,0
146,95.0,0,4,24,3,0,2,2018,2,0
69,105.3,0,4,27,4,2,0,2018,2,0
296,117.0,1,9,21,3,4,0,2018,2,0
102,101.5,0,10,16,3,2,0,2017,2,0
157,86.80504721017837,0,6,16,4,1,1,2018,2,0
239,90.80627227155891,0,7,13,4,3,1,2017,2,0
21,133.34514505843768,0,9,28,4,3,0,2017,2,0
